from_revision,from_code,to_revision,to_code,weight,note
H4,160242,H4,160242,1.0000,identity
H4,160249,H4,160249,1.0000,identity
H4,160250,H4,160250,1.0000,identity
H4,160290,H4,160290,1.0000,identity
H4,160300,H4,160300,1.0000,identity
H4,160411,H4,160411,1.0000,identity
H4,160412,H4,160412,1.0000,identity
H4,160413,H4,160413,1.0000,identity
H4,160414,H4,160414,1.0000,identity
H4,160415,H4,160415,1.0000,identity
H4,160416,H4,160416,1.0000,identity
H4,160417,H4,160417,1.0000,identity
H4,160419,H4,160419,1.0000,identity
H4,160420,H4,160420,1.0000,identity
H4,160431,H4,160431,1.0000,identity
H4,160432,H4,160432,1.0000,identity
H4,160510,H4,160510,1.0000,identity
H4,160521,H4,160521,1.0000,identity
H4,160529,H4,160529,1.0000,identity
H4,160530,H4,160530,1.0000,identity
H4,160540,H4,160540,1.0000,identity
H4,160551,H4,160551,1.0000,identity
H4,160552,H4,160552,1.0000,identity
H4,160553,H4,160553,1.0000,identity
H4,160554,H4,160554,1.0000,identity
H4,160555,H4,160555,1.0000,identity
H4,160556,H4,160556,1.0000,identity
H4,160557,H4,160557,1.0000,identity
H4,160558,H4,160558,1.0000,identity
H4,160559,H4,160559,1.0000,identity
H4,160561,H4,160561,1.0000,identity
H4,160562,H4,160562,1.0000,identity
H4,160563,H4,160563,1.0000,identity
H4,160569,H4,160569,1.0000,identity
H4,170112,H4,170112,1.0000,identity
H4,170113,H4,170113,1.0000,identity
H4,170114,H4,170114,1.0000,identity
H4,170191,H4,170191,1.0000,identity
H4,170199,H4,170199,1.0000,identity
H4,170211,H4,170211,1.0000,identity
H4,170219,H4,170219,1.0000,identity
H4,170220,H4,170220,1.0000,identity
H4,170230,H4,170230,1.0000,identity
H4,170240,H4,170240,1.0000,identity
H4,170250,H4,170250,1.0000,identity
H4,170260,H4,170260,1.0000,identity
H4,170290,H4,170290,1.0000,identity
H4,170310,H4,170310,1.0000,identity
H4,170390,H4,170390,1.0000,identity
H4,170410,H4,170410,1.0000,identity
H4,170490,H4,170490,1.0000,identity
H4,180100,H4,180100,1.0000,identity
H4,180200,H4,180200,1.0000,identity
H4,180310,H4,180310,1.0000,identity
H4,180320,H4,180320,1.0000,identity
H4,180400,H4,180400,1.0000,identity
H4,180500,H4,180500,1.0000,identity
H4,180610,H4,180610,1.0000,identity
H4,180620,H4,180620,1.0000,identity
H4,180631,H4,180631,1.0000,identity
H4,180632,H4,180632,1.0000,identity
H4,180690,H4,180690,1.0000,identity
H4,190110,H4,190110,1.0000,identity
H4,190120,H4,190120,1.0000,identity
H4,190190,H4,190190,1.0000,identity
H4,190211,H4,190211,1.0000,identity
H4,190219,H4,190219,1.0000,identity
H4,190220,H4,190220,1.0000,identity
H4,190230,H4,190230,1.0000,identity
H4,190240,H4,190240,1.0000,identity
H4,190300,H4,190300,1.0000,identity
H4,190410,H4,190410,1.0000,identity
H4,190420,H4,190420,1.0000,identity
H4,190430,H4,190430,1.0000,identity
H4,190490,H4,190490,1.0000,identity
H4,190510,H4,190510,1.0000,identity
H4,190520,H4,190520,1.0000,identity
H4,190531,H4,190531,1.0000,identity
H4,190532,H4,190532,1.0000,identity
H4,190540,H4,190540,1.0000,identity
H4,190590,H4,190590,1.0000,identity
H4,200110,H4,200110,1.0000,identity
H4,200190,H4,200190,1.0000,identity
H4,200210,H4,200210,1.0000,identity
H4,200290,H4,200290,1.0000,identity
H4,200310,H4,200310,1.0000,identity
H4,200390,H4,200390,1.0000,identity
H4,200410,H4,200410,1.0000,identity
H4,200490,H4,200490,1.0000,identity
H4,200510,H4,200510,1.0000,identity
H4,200520,H4,200520,1.0000,identity
H4,200540,H4,200540,1.0000,identity
H4,200551,H4,200551,1.0000,identity
H4,200559,H4,200559,1.0000,identity
H4,200560,H4,200560,1.0000,identity
H4,200570,H4,200570,1.0000,identity
H4,200580,H4,200580,1.0000,identity
H4,200591,H4,200591,1.0000,identity
H4,200599,H4,200599,1.0000,identity
H4,200600,H4,200600,1.0000,identity
H4,200710,H4,200710,1.0000,identity
H4,200791,H4,200791,1.0000,identity
H4,200799,H4,200799,1.0000,identity
H4,200811,H4,200811,1.0000,identity
H4,200819,H4,200819,1.0000,identity
H4,200820,H4,200820,1.0000,identity
H4,200830,H4,200830,1.0000,identity
H4,200840,H4,200840,1.0000,identity
H4,200850,H4,200850,1.0000,identity
H4,200860,H4,200860,1.0000,identity
H4,200870,H4,200870,1.0000,identity
H4,200880,H4,200880,1.0000,identity
H4,200891,H4,200891,1.0000,identity
H4,200893,H4,200893,1.0000,identity
H4,200897,H4,200897,1.0000,identity
H4,200899,H4,200899,1.0000,identity
H4,200911,H4,200911,1.0000,identity
H4,200912,H4,200912,1.0000,identity
H4,200919,H4,200919,1.0000,identity
H4,200921,H4,200921,1.0000,identity
H4,200929,H4,200929,1.0000,identity
H4,200931,H4,200931,1.0000,identity
H4,200939,H4,200939,1.0000,identity
H4,200941,H4,200941,1.0000,identity
H4,200949,H4,200949,1.0000,identity
H4,200950,H4,200950,1.0000,identity
H4,200961,H4,200961,1.0000,identity
H4,200969,H4,200969,1.0000,identity
H4,200971,H4,200971,1.0000,identity
H4,200979,H4,200979,1.0000,identity
H4,200981,H4,200981,1.0000,identity
H4,200989,H4,200989,1.0000,identity
H4,200990,H4,200990,1.0000,identity
H4,210111,H4,210111,1.0000,identity
H4,210112,H4,210112,1.0000,identity
H4,210120,H4,210120,1.0000,identity
H4,210130,H4,210130,1.0000,identity
H4,210210,H4,210210,1.0000,identity
H4,210220,H4,210220,1.0000,identity
H4,210230,H4,210230,1.0000,identity
H4,210310,H4,210310,1.0000,identity
H4,210320,H4,210320,1.0000,identity
H4,210330,H4,210330,1.0000,identity
H4,210390,H4,210390,1.0000,identity
H4,210410,H4,210410,1.0000,identity
H4,210420,H4,210420,1.0000,identity
H4,210500,H4,210500,1.0000,identity
H4,210610,H4,210610,1.0000,identity
H4,210690,H4,210690,1.0000,identity
H4,220110,H4,220110,1.0000,identity
H4,220190,H4,220190,1.0000,identity
H4,220210,H4,220210,1.0000,identity
H4,220290,H4,220290,1.0000,identity
H4,220300,H4,220300,1.0000,identity
H4,220410,H4,220410,1.0000,identity
H4,220421,H4,220421,1.0000,identity
H4,220429,H4,220429,1.0000,identity
H4,220430,H4,220430,1.0000,identity
H4,220510,H4,220510,1.0000,identity
H4,220590,H4,220590,1.0000,identity
H4,220600,H4,220600,1.0000,identity
H4,220710,H4,220710,1.0000,identity
H4,220720,H4,220720,1.0000,identity
H4,220820,H4,220820,1.0000,identity
H4,220830,H4,220830,1.0000,identity
H4,220840,H4,220840,1.0000,identity
H4,220850,H4,220850,1.0000,identity
H4,220860,H4,220860,1.0000,identity
H4,220870,H4,220870,1.0000,identity
H4,220890,H4,220890,1.0000,identity
H4,220900,H4,220900,1.0000,identity
H4,230110,H4,230110,1.0000,identity
H4,230120,H4,230120,1.0000,identity
H4,230210,H4,230210,1.0000,identity
H4,230230,H4,230230,1.0000,identity
H4,230240,H4,230240,1.0000,identity
H4,230250,H4,230250,1.0000,identity
H4,230310,H4,230310,1.0000,identity
H4,230320,H4,230320,1.0000,identity
H4,230330,H4,230330,1.0000,identity
H4,230400,H4,230400,1.0000,identity
H4,230500,H4,230500,1.0000,identity
H4,230610,H4,230610,1.0000,identity
H4,230620,H4,230620,1.0000,identity
H4,230630,H4,230630,1.0000,identity
H4,230641,H4,230641,1.0000,identity
H4,230649,H4,230649,1.0000,identity
H4,230650,H4,230650,1.0000,identity
H4,230660,H4,230660,1.0000,identity
H4,230690,H4,230690,1.0000,identity
H4,230700,H4,230700,1.0000,identity
H4,230800,H4,230800,1.0000,identity
H4,230910,H4,230910,1.0000,identity
H4,230990,H4,230990,1.0000,identity
H4,240110,H4,240110,1.0000,identity
H4,240120,H4,240120,1.0000,identity
H4,240130,H4,240130,1.0000,identity
H4,240210,H4,240210,1.0000,identity
H4,240220,H4,240220,1.0000,identity
H4,240290,H4,240290,1.0000,identity
H4,240311,H4,240311,1.0000,identity
H4,240319,H4,240319,1.0000,identity
H4,240391,H4,240391,1.0000,identity
H4,240399,H4,240399,1.0000,identity
H4,250100,H4,250100,1.0000,identity
H4,250200,H4,250200,1.0000,identity
H4,250300,H4,250300,1.0000,identity
H4,250410,H4,250410,1.0000,identity
H4,250490,H4,250490,1.0000,identity
H4,250510,H4,250510,1.0000,identity
H4,250590,H4,250590,1.0000,identity
H4,250610,H4,250610,1.0000,identity
H4,250620,H4,250620,1.0000,identity
H4,250700,H4,250700,1.0000,identity
H4,250810,H4,250810,1.0000,identity
H4,250830,H4,250830,1.0000,identity
H4,250840,H4,250840,1.0000,identity
H4,250850,H4,250850,1.0000,identity
H4,250860,H4,250860,1.0000,identity
H4,250870,H4,250870,1.0000,identity
H4,250900,H4,250900,1.0000,identity
H4,251010,H4,251010,1.0000,identity
H4,251020,H4,251020,1.0000,identity
H4,251110,H4,251110,1.0000,identity
H4,251120,H4,251120,1.0000,identity
H4,251200,H4,251200,1.0000,identity
H4,251310,H4,251310,1.0000,identity
H4,251320,H4,251320,1.0000,identity
H4,251400,H4,251400,1.0000,identity
H4,251511,H4,251511,1.0000,identity
H4,251512,H4,251512,1.0000,identity
H4,251520,H4,251520,1.0000,identity
H4,251611,H4,251611,1.0000,identity
H4,251612,H4,251612,1.0000,identity
H4,251620,H4,251620,1.0000,identity
H4,251690,H4,251690,1.0000,identity
H4,251710,H4,251710,1.0000,identity
H4,251720,H4,251720,1.0000,identity
H4,251730,H4,251730,1.0000,identity
H4,251741,H4,251741,1.0000,identity
H4,251749,H4,251749,1.0000,identity
H4,251810,H4,251810,1.0000,identity
H4,251820,H4,251820,1.0000,identity
H4,251830,H4,251830,1.0000,identity
H4,251910,H4,251910,1.0000,identity
H4,251990,H4,251990,1.0000,identity
H4,252010,H4,252010,1.0000,identity
H4,252020,H4,252020,1.0000,identity
H4,252100,H4,252100,1.0000,identity
H4,252210,H4,252210,1.0000,identity
H4,252220,H4,252220,1.0000,identity
H4,252230,H4,252230,1.0000,identity
H4,252310,H4,252310,1.0000,identity
H4,252321,H4,252321,1.0000,identity
H4,252329,H4,252329,1.0000,identity
H4,252330,H4,252330,1.0000,identity
H4,252390,H4,252390,1.0000,identity
H4,252410,H4,252410,1.0000,identity
H4,252490,H4,252490,1.0000,identity
H4,252510,H4,252510,1.0000,identity
H4,252520,H4,252520,1.0000,identity
H4,252530,H4,252530,1.0000,identity
H4,252610,H4,252610,1.0000,identity
H4,252620,H4,252620,1.0000,identity
H4,252800,H4,252800,1.0000,identity
H4,252910,H4,252910,1.0000,identity
H4,252921,H4,252921,1.0000,identity
H4,252922,H4,252922,1.0000,identity
H4,252930,H4,252930,1.0000,identity
H4,253010,H4,253010,1.0000,identity
H4,253020,H4,253020,1.0000,identity
H4,253090,H4,253090,1.0000,identity
H4,260111,H4,260111,1.0000,identity
H4,260112,H4,260112,1.0000,identity
H4,260120,H4,260120,1.0000,identity
H4,260200,H4,260200,1.0000,identity
H4,260300,H4,260300,1.0000,identity
H4,260400,H4,260400,1.0000,identity
H4,260500,H4,260500,1.0000,identity
H4,260600,H4,260600,1.0000,identity
H4,260700,H4,260700,1.0000,identity
H4,260800,H4,260800,1.0000,identity
H4,260900,H4,260900,1.0000,identity
H4,261000,H4,261000,1.0000,identity
H4,261100,H4,261100,1.0000,identity
H4,261210,H4,261210,1.0000,identity
H4,261220,H4,261220,1.0000,identity
H4,261310,H4,261310,1.0000,identity
H4,261390,H4,261390,1.0000,identity
H4,261400,H4,261400,1.0000,identity
H4,261510,H4,261510,1.0000,identity
H4,261590,H4,261590,1.0000,identity
H4,261610,H4,261610,1.0000,identity
H4,261690,H4,261690,1.0000,identity
H4,261710,H4,261710,1.0000,identity
H4,261790,H4,261790,1.0000,identity
H4,261800,H4,261800,1.0000,identity
H4,261900,H4,261900,1.0000,identity
H4,262011,H4,262011,1.0000,identity
H4,262019,H4,262019,1.0000,identity
H4,262021,H4,262021,1.0000,identity
H4,262029,H4,262029,1.0000,identity
H4,262030,H4,262030,1.0000,identity
H4,262040,H4,262040,1.0000,identity
H4,262060,H4,262060,1.0000,identity
H4,262091,H4,262091,1.0000,identity
H4,262099,H4,262099,1.0000,identity
H4,262110,H4,262110,1.0000,identity
H4,262190,H4,262190,1.0000,identity
H4,270111,H4,270111,1.0000,identity
H4,270112,H4,270112,1.0000,identity
H4,270119,H4,270119,1.0000,identity
H4,270120,H4,270120,1.0000,identity
H4,270210,H4,270210,1.0000,identity
H4,270220,H4,270220,1.0000,identity
H4,270300,H4,270300,1.0000,identity
H4,270400,H4,270400,1.0000,identity
H4,270500,H4,270500,1.0000,identity
H4,270600,H4,270600,1.0000,identity
H4,270710,H4,270710,1.0000,identity
H4,270720,H4,270720,1.0000,identity
H4,270730,H4,270730,1.0000,identity
H4,270740,H4,270740,1.0000,identity
H4,270750,H4,270750,1.0000,identity
H4,270791,H4,270791,1.0000,identity
H4,270799,H4,270799,1.0000,identity
H4,270810,H4,270810,1.0000,identity
H4,270820,H4,270820,1.0000,identity
H4,270900,H4,270900,1.0000,identity
H4,271012,H4,271012,1.0000,identity
H4,271019,H4,271019,1.0000,identity
H4,271020,H4,271020,1.0000,identity
H4,271091,H4,271091,1.0000,identity
H4,271099,H4,271099,1.0000,identity
H4,271111,H4,271111,1.0000,identity
H4,271112,H4,271112,1.0000,identity
H4,271113,H4,271113,1.0000,identity
H4,271114,H4,271114,1.0000,identity
H4,271119,H4,271119,1.0000,identity
H4,271121,H4,271121,1.0000,identity
H4,271129,H4,271129,1.0000,identity
H4,271210,H4,271210,1.0000,identity
H4,271220,H4,271220,1.0000,identity
H4,271290,H4,271290,1.0000,identity
H4,271311,H4,271311,1.0000,identity
H4,271312,H4,271312,1.0000,identity
H4,271320,H4,271320,1.0000,identity
H4,271390,H4,271390,1.0000,identity
H4,271410,H4,271410,1.0000,identity
H4,271490,H4,271490,1.0000,identity
H4,271500,H4,271500,1.0000,identity
H4,271600,H4,271600,1.0000,identity
H4,280110,H4,280110,1.0000,identity
H4,280120,H4,280120,1.0000,identity
H4,280130,H4,280130,1.0000,identity
H4,280200,H4,280200,1.0000,identity
H4,280300,H4,280300,1.0000,identity
H4,280410,H4,280410,1.0000,identity
H4,280421,H4,280421,1.0000,identity
H4,280429,H4,280429,1.0000,identity
H4,280430,H4,280430,1.0000,identity
H4,280440,H4,280440,1.0000,identity
H4,280450,H4,280450,1.0000,identity
H4,280461,H4,280461,1.0000,identity
H4,280469,H4,280469,1.0000,identity
H4,280470,H4,280470,1.0000,identity
H4,280480,H4,280480,1.0000,identity
H4,280490,H4,280490,1.0000,identity
H4,280511,H4,280511,1.0000,identity
H4,280512,H4,280512,1.0000,identity
H4,280519,H4,280519,1.0000,identity
H4,280530,H4,280530,1.0000,identity
H4,280540,H4,280540,1.0000,identity
H4,280610,H4,280610,1.0000,identity
H4,280620,H4,280620,1.0000,identity
H4,280700,H4,280700,1.0000,identity
H4,280800,H4,280800,1.0000,identity
H4,280910,H4,280910,1.0000,identity
H4,280920,H4,280920,1.0000,identity
H4,281000,H4,281000,1.0000,identity
H4,281111,H4,281111,1.0000,identity
H4,281119,H4,281119,1.0000,identity
H4,281121,H4,281121,1.0000,identity
H4,281122,H4,281122,1.0000,identity
H4,281129,H4,281129,1.0000,identity
H4,281210,H4,281210,1.0000,identity
H4,281290,H4,281290,1.0000,identity
H4,281310,H4,281310,1.0000,identity
H4,281390,H4,281390,1.0000,identity
H4,281410,H4,281410,1.0000,identity
H4,281420,H4,281420,1.0000,identity
H4,281511,H4,281511,1.0000,identity
H4,281512,H4,281512,1.0000,identity
H4,281520,H4,281520,1.0000,identity
H4,281530,H4,281530,1.0000,identity
H4,281610,H4,281610,1.0000,identity
H4,281640,H4,281640,1.0000,identity
H4,281700,H4,281700,1.0000,identity
H4,281810,H4,281810,1.0000,identity
H4,281820,H4,281820,1.0000,identity
H4,281830,H4,281830,1.0000,identity
H4,281910,H4,281910,1.0000,identity
H4,281990,H4,281990,1.0000,identity
H4,282010,H4,282010,1.0000,identity
H4,282090,H4,282090,1.0000,identity
H4,282110,H4,282110,1.0000,identity
H4,282120,H4,282120,1.0000,identity
H4,282200,H4,282200,1.0000,identity
H4,282300,H4,282300,1.0000,identity
H4,282410,H4,282410,1.0000,identity
H4,282490,H4,282490,1.0000,identity
H4,282510,H4,282510,1.0000,identity
H4,282520,H4,282520,1.0000,identity
H4,282530,H4,282530,1.0000,identity
H4,282540,H4,282540,1.0000,identity
H4,282550,H4,282550,1.0000,identity
H4,282560,H4,282560,1.0000,identity
H4,282570,H4,282570,1.0000,identity
H4,282580,H4,282580,1.0000,identity
H4,282590,H4,282590,1.0000,identity
H4,282612,H4,282612,1.0000,identity
H4,282619,H4,282619,1.0000,identity
H4,282630,H4,282630,1.0000,identity
H4,282690,H4,282690,1.0000,identity
H4,282710,H4,282710,1.0000,identity
H4,282720,H4,282720,1.0000,identity
H4,282731,H4,282731,1.0000,identity
H4,282732,H4,282732,1.0000,identity
H4,282735,H4,282735,1.0000,identity
H4,282739,H4,282739,1.0000,identity
H4,282741,H4,282741,1.0000,identity
H4,282749,H4,282749,1.0000,identity
H4,282751,H4,282751,1.0000,identity
H4,282759,H4,282759,1.0000,identity
H4,282760,H4,282760,1.0000,identity
H4,282810,H4,282810,1.0000,identity
H4,282890,H4,282890,1.0000,identity
H4,282911,H4,282911,1.0000,identity
H4,282919,H4,282919,1.0000,identity
H4,282990,H4,282990,1.0000,identity
H4,283010,H4,283010,1.0000,identity
H4,283090,H4,283090,1.0000,identity
H4,283110,H4,283110,1.0000,identity
H4,283190,H4,283190,1.0000,identity
H4,283210,H4,283210,1.0000,identity
H4,283220,H4,283220,1.0000,identity
H4,283230,H4,283230,1.0000,identity
H4,283311,H4,283311,1.0000,identity
H4,283319,H4,283319,1.0000,identity
H4,283321,H4,283321,1.0000,identity
H4,283322,H4,283322,1.0000,identity
H4,283324,H4,283324,1.0000,identity
H4,283325,H4,283325,1.0000,identity
H4,283327,H4,283327,1.0000,identity
H4,283329,H4,283329,1.0000,identity
H4,283330,H4,283330,1.0000,identity
H4,283340,H4,283340,1.0000,identity
H4,283410,H4,283410,1.0000,identity
H4,283421,H4,283421,1.0000,identity
H4,283429,H4,283429,1.0000,identity
H4,283510,H4,283510,1.0000,identity
H4,283522,H4,283522,1.0000,identity
H4,283524,H4,283524,1.0000,identity
H4,283525,H4,283525,1.0000,identity
H4,283526,H4,283526,1.0000,identity
H4,283529,H4,283529,1.0000,identity
H4,283531,H4,283531,1.0000,identity
H4,283539,H4,283539,1.0000,identity
H4,283620,H4,283620,1.0000,identity
H4,283630,H4,283630,1.0000,identity
H4,283640,H4,283640,1.0000,identity
H4,283650,H4,283650,1.0000,identity
H4,283660,H4,283660,1.0000,identity
H4,283691,H4,283691,1.0000,identity
H4,283692,H4,283692,1.0000,identity
H4,283699,H4,283699,1.0000,identity
H4,283711,H4,283711,1.0000,identity
H4,283719,H4,283719,1.0000,identity
H4,283720,H4,283720,1.0000,identity
H4,283911,H4,283911,1.0000,identity
H4,283919,H4,283919,1.0000,identity
H4,283990,H4,283990,1.0000,identity
H4,284011,H4,284011,1.0000,identity
H4,284019,H4,284019,1.0000,identity
H4,284020,H4,284020,1.0000,identity
H4,284030,H4,284030,1.0000,identity
H4,284130,H4,284130,1.0000,identity
H4,284150,H4,284150,1.0000,identity
H4,284161,H4,284161,1.0000,identity
H4,284169,H4,284169,1.0000,identity
H4,284170,H4,284170,1.0000,identity
H4,284180,H4,284180,1.0000,identity
H4,284190,H4,284190,1.0000,identity
H4,284210,H4,284210,1.0000,identity
H4,284290,H4,284290,1.0000,identity
H4,284310,H4,284310,1.0000,identity
H4,284321,H4,284321,1.0000,identity
H4,284329,H4,284329,1.0000,identity
H4,284330,H4,284330,1.0000,identity
H4,284390,H4,284390,1.0000,identity
H4,284410,H4,284410,1.0000,identity
H4,284420,H4,284420,1.0000,identity
H4,284430,H4,284430,1.0000,identity
H4,284440,H4,284440,1.0000,identity
H4,284450,H4,284450,1.0000,identity
H4,284510,H4,284510,1.0000,identity
H4,284590,H4,284590,1.0000,identity
H4,284610,H4,284610,1.0000,identity
H4,284690,H4,284690,1.0000,identity
H4,284700,H4,284700,1.0000,identity
H4,284800,H4,284800,1.0000,identity
H4,284910,H4,284910,1.0000,identity
H4,284920,H4,284920,1.0000,identity
H4,284990,H4,284990,1.0000,identity
H4,285000,H4,285000,1.0000,identity
H4,285210,H4,285210,1.0000,identity
H4,285290,H4,285290,1.0000,identity
H4,285300,H4,285300,1.0000,identity
H4,290110,H4,290110,1.0000,identity
H4,290121,H4,290121,1.0000,identity
